Zipcode,lat,Long,City,State
38655,34.345016,-89.507353,OXFORD,MS
38658,34.181071,-89.906387,POPE,MS
38659,34.643828,-89.337761,BETHLEHEM,MS
38659,34.643828,-89.337761,CORNERSVILLE,MS
38659,34.643828,-89.337761,LAKE CENTER,MS
38659,34.643828,-89.337761,LEBANON,MS
38659,34.643828,-89.337761,POTTS CAMP,MS
38659,34.643828,-89.337761,WINBORN,MS
38661,34.878143,-89.572952,RED BANKS,MS
38661,34.878143,-89.572952,TASKA,MS
38663,34.739023,-88.926291,CAMPBELL,MS
38663,34.739023,-88.926291,GRAVESTOWN,MS
38663,34.739023,-88.926291,MITCHELL,MS
38663,34.739023,-88.926291,MURRY,MS
38663,34.739023,-88.926291,PEOPLES,MS
38663,34.739023,-88.926291,RIPLEY,MS
38664,34.818548,-90.294792,BANKS,MS
38664,34.818548,-90.294792,BOWDRE,MS
38664,34.818548,-90.294792,CLACK,MS
38664,34.818548,-90.294792,COMMERCE,MS
38664,34.818548,-90.294792,MOCARTER,MS
38664,34.818548,-90.294792,PENTON,MS
38664,34.818548,-90.294792,ROBINSONVILLE,MS
38664,34.818548,-90.294792,TUNICA RESORT,MS
38664,34.818548,-90.294792,TUNICA RESORTS,MS
38665,34.578092,-90.180508,BUXTON,MS
38665,34.578092,-90.180508,LONGTOWN,MS
38665,34.578092,-90.180508,SARAH,MS
38665,34.578092,-90.180508,SAVAGE,MS
38665,34.578092,-90.180508,STRAYHORN,MS
38666,34.418338,-89.905179,PLEASANT GROVE,MS
38666,34.418338,-89.905179,SARDIS,MS
38668,34.607602,-89.946352,BARR,MS
38668,34.607602,-89.946352,CROCKETT,MS
38668,34.607602,-89.946352,LOOXAHOMA,MS
38668,34.607602,-89.946352,NEW TOWN,MS
38668,34.607602,-89.946352,NORTHWEST JUNIOR COLLEGE,MS
38668,34.607602,-89.946352,NW JR COLLEGE,MS
38668,34.607602,-89.946352,SENATOBIA,MS
38668,34.607602,-89.946352,THYATIRA,MS
38668,34.607602,-89.946352,TYRO,MS
38668,34.607602,-89.946352,WYATTE,MS
38669,34.18658,-90.717538,BAUGH,MS
38669,34.18658,-90.717538,CLARKSDALE,MS
38669,34.18658,-90.717538,SHERARD,MS
38670,34.417393,-90.276156,FALCON,MS
38670,34.417393,-90.276156,SLEDGE,MS
38670,34.417393,-90.276156,TIBBS,MS
38671,34.96848,-89.997932,SOUTHAVEN,MS
38672,34.943945,-89.922795,SOUTHAVEN,MS
38673,34.279282,-89.601001,TAYLOR,MS
38674,34.884396,-88.897849,ANVIL,MS
38674,34.884396,-88.897849,BURROW,MS
38674,34.884396,-88.897849,TIPLERSVILLE,MS
38675,34.3449,-89.3895,TULA,MS
38676,34.687733,-90.367233,AUSTIN,MS
38676,34.687733,-90.367233,EVANSVILLE,MS
38676,34.687733,-90.367233,HOLLYWOOD,MS
38676,34.687733,-90.367233,LITTLE TEXAS,MS
38676,34.687733,-90.367233,NORTH TUNICA,MS
38676,34.687733,-90.367233,PRICHARD,MS
38676,34.687733,-90.367233,TUNICA,MS
38677,34.366302,-89.537216,UNIV OF MISS,MS
38677,34.366302,-89.537216,UNIVERSITY,MS
38677,34.366302,-89.537216,UNIVERSITY OF MISSISSIPPI,MS
38679,34.8461,-89.618,VICTORIA,MS
38680,34.961576,-90.123159,GLOVER,MS
38680,34.961576,-90.123159,LAKE VIEW,MS
38680,34.961576,-90.123159,MEMPHIS,MS
38680,34.961576,-90.123159,POPLAR CORNERS,MS
38680,34.961576,-90.123159,WALLS,MS
38683,34.937606,-88.855722,BROWNFIELD,MS
38683,34.937606,-88.855722,CAMPHILL,MS
38683,34.937606,-88.855722,CHALYBEATE,MS
38683,34.937606,-88.855722,WALNUT,MS
38685,34.549354,-89.61445,BLACKWATER,MS
38685,34.549354,-89.61445,LAWS HILL,MS
38685,34.549354,-89.61445,WATERFORD,MS
38686,34.9577,-90.1516,SACRED HEART LEAGUE,MS
38686,34.9577,-90.1516,WALLS,MS
38701,33.380388,-91.051874,CROSSROADS,MS
38701,33.380388,-91.051874,GREENVILLE,MS
38701,33.380388,-91.051874,LAMONT,MS
38701,33.380388,-91.051874,REFUGE,MS
38701,33.380388,-91.051874,SWIFTWATER,MS
38702,33.2848,-91.0198,GREENVILLE,MS
38703,33.442801,-91.02984,GREENVILLE,MS
38703,33.442801,-91.02984,LAMONT,MS
38704,33.2848,-91.0198,GREENVILLE,MS
38720,34.127564,-90.732815,ALLIGATOR,MS
38720,34.127564,-90.732815,HILLHOUSE,MS
38721,32.977692,-90.792516,ANGUILLA,MS
38721,32.977692,-90.792516,NITTA YUMA,MS
38721,32.977692,-90.792516,STRAIGHT BAYOU,MS
38722,33.260748,-90.850221,ARCOLA,MS
38722,33.260748,-90.850221,MCCUTCHEON,MS
38723,33.229713,-91.04781,AVON,MS
38725,33.628285,-91.027303,BENOIT,MS
38725,33.628285,-91.027303,BOLIVAR,MS
38725,33.628285,-91.027303,DAHOMEY,MS
38725,33.628285,-91.027303,EUTAW,MS
38725,33.628285,-91.027303,GRAPELAND,MS
38725,33.628285,-91.027303,LONGSHOT,MS
38726,33.780092,-90.979109,BEULAH,MS
38726,33.780092,-90.979109,LOBDELL,MS
38726,33.780092,-90.979109,MOUND CITY,MS
38730,33.701986,-90.76402,BOYLE,MS
38730,33.701986,-90.76402,SKENE,MS
38731,33.062,-91.0649,CHATHAM,MS
38731,33.062,-91.0649,ERWIN,MS
38731,33.062,-91.0649,GREENVILLE,MS
38732,33.749149,-90.713296,CLEVELAND,MS
38732,33.749149,-90.713296,DELTA STATE,MS
38732,33.749149,-90.713296,ZUMBRO,MS
38733,33.745,-90.7353,CLEVELAND,MS
38733,33.745,-90.7353,DELTA STATE,MS
38733,33.745,-90.7353,DELTA STATE UNIV,MS
38733,33.745,-90.7353,DSU,MS
38736,33.65327,-90.498495,DODDSVILLE,MS
38736,33.65327,-90.498495,LINN,MS
38737,33.865068,-90.523954,BLUE LAKE,MS
38737,33.865068,-90.523954,BROOKS,MS
38737,33.865068,-90.523954,DREW,MS
38737,33.865068,-90.523954,DWIGGINS,MS
38737,33.865068,-90.523954,FITZHUGH,MS
38737,33.865068,-90.523954,GOLDFIELD,MS
38737,33.865068,-90.523954,WADE,MS
38737,33.865068,-90.523954,WHITNEY,MS
38738,33.922146,-90.543661,DREW,MS
38738,33.922146,-90.543661,PARCHMAN,MS
38739,34.060111,-90.502755,DUBLIN,MS
38740,34.033462,-90.78544,DEESON,MS
38740,34.033462,-90.78544,DUNCAN,MS
38740,34.033462,-90.78544,FRANCIS,MS
38740,34.033462,-90.78544,ROCHDALE,MS
38740,34.033462,-90.78544,ROUNDLAKE,MS
38744,33.028345,-91.051794,GLEN ALLAN,MS
38744,33.028345,-91.051794,HAMPTON,MS
38744,33.028345,-91.051794,VALEWOOD,MS
38745,32.984306,-90.943396,GRACE,MS
38746,34.036412,-90.877151,DENNIS LANDING,MS
38746,34.036412,-90.877151,GUNNISON,MS
38746,34.036412,-90.877151,PERTHSHIRE,MS
38746,34.036412,-90.877151,WAXHAW,MS
38748,33.145438,-90.85634,BEAR GARDEN,MS
38748,33.145438,-90.85634,DARLOVE,MS
38748,33.145438,-90.85634,ESTILL,MS
38748,33.145438,-90.85634,FOOTE,MS
38748,33.145438,-90.85634,HOLLANDALE,MS
38748,33.145438,-90.85634,JAMES,MS
38748,33.145438,-90.85634,MURPHY,MS
38748,33.145438,-90.85634,PERCY,MS
38748,33.145438,-90.85634,WILLET,MS
38749,33.4531,-90.6544,HOLLY RIDGE,MS
38749,33.4531,-90.6544,INDIANOLA,MS
38751,33.45139,-90.658242,BAIRD,MS
38751,33.45139,-90.658242,BOYER,MS
38751,33.45139,-90.658242,FAIRVIEW,MS
38751,33.45139,-90.658242,HEATHMAN,MS
38751,33.45139,-90.658242,INDIANOLA,MS
38751,33.45139,-90.658242,KINLOCK,MS
38751,33.45139,-90.658242,MARIE,MS
38751,33.45139,-90.658242,POLLOCK,MS
38751,33.45139,-90.658242,SAINTS REST,MS
38751,33.45139,-90.658242,WOODBURN,MS
38753,33.344368,-90.585376,INVERNESS,MS
38753,33.344368,-90.585376,WACO,MS
38754,33.231628,-90.58586,BELLEWOOD,MS
38754,33.231628,-90.58586,CAILE,MS
38754,33.231628,-90.58586,ISOLA,MS
38756,33.407212,-90.878669,BOURBON,MS
38756,33.407212,-90.878669,DUNLEITH,MS
38756,33.407212,-90.878669,ELIZABETH,MS
38756,33.407212,-90.878669,HEADS,MS
38756,33.407212,-90.878669,HELM,MS
38756,33.407212,-90.878669,LELAND,MS
38756,33.407212,-90.878669,LONG,MS
38756,33.407212,-90.878669,MAGENTA,MS
38756,33.407212,-90.878669,REXBURG,MS
38759,33.822471,-90.724064,MERIGOLD,MS
38760,33.454082,-90.996673,METCALFE,MS
38761,33.44504,-90.497193,MOORHEAD,MS
38762,33.887043,-90.735496,MND BAYOU,MS
38762,33.887043,-90.735496,MOUND BAYOU,MS
38764,33.796844,-90.855616,PACE,MS
38764,33.796844,-90.855616,RENOVA,MS
38765,33.063312,-90.880935,PANTHER BURN,MS
38767,34.13452,-90.783609,RENA LARA,MS
38768,33.965488,-90.526469,ROME,MS
38769,33.850803,-90.969502,MALVINA,MS
38769,33.850803,-90.969502,NILES,MS
38769,33.850803,-90.969502,ROSEDALE,MS
38769,33.850803,-90.969502,SYMONDS,MS
38769,33.850803,-90.969502,WRIGHT,MS
38771,33.732774,-90.53427,RULEVILLE,MS
38772,33.569415,-91.074207,SCOTT,MS
38773,33.613093,-90.775275,LITTON,MS
38773,33.613093,-90.775275,SHAW,MS
38773,33.613093,-90.775275,STEINER,MS
38774,33.947701,-90.764177,HUSHPUCKENA,MS
38774,33.947701,-90.764177,LOMBARDY,MS
38774,33.947701,-90.764177,SHELBY,MS
38776,33.4238,-90.915,STONEVILLE,MS
38778,33.555234,-90.513673,DWYER,MS
38778,33.555234,-90.513673,SUNFLOWER,MS
38780,33.2685,-91.0884,WAYSIDE,MS
38781,33.91,-90.7513,WINSTONVILLE,MS
38782,33.2848,-91.0198,WINTERVILLE,MS
38801,34.23615,-88.756655,BALLARDSVILLE,MS
38801,34.23615,-88.756655,BISSELL,MS
38801,34.23615,-88.756655,CHESTERVILLE,MS
38801,34.23615,-88.756655,MOUNT VERNON,MS
38801,34.23615,-88.756655,TUPELO,MS
38802,34.2519,-88.7463,TUPELO,MS
38803,34.2519,-88.7463,TUPELO,MS
38804,34.272374,-88.682201,TUPELO,MS
38820,34.1761,-89.0311,ALGOMA,MS
38821,33.988235,-88.46783,AMORY,MS
38821,33.988235,-88.46783,BIGBEE,MS
38821,33.988235,-88.46783,COLSUB,MS
38821,33.988235,-88.46783,HATLEY,MS
38821,33.988235,-88.46783,SOUTH AMORY,MS
38824,34.511249,-88.630518,BALDWYN,MS
38824,34.511249,-88.630518,BETHANY,MS
38824,34.511249,-88.630518,GEEVILLE,MS
38824,34.511249,-88.630518,GRAHAM,MS
38824,34.511249,-88.630518,JERICHO,MS
38824,34.511249,-88.630518,KIRKVILLE,MS
38825,33.933,-88.4811,BECKER,MS
38826,34.306239,-88.816683,BELDEN,MS
38827,34.513163,-88.209203,BELMONT,MS
38827,34.513163,-88.209203,BLOODY SPRINGS,MS
38828,34.413143,-88.872929,ALPINE,MS
38828,34.413143,-88.872929,BLUE SPRINGS,MS
38828,34.413143,-88.872929,BRANYAN,MS
38828,34.413143,-88.872929,CENTER,MS
38828,34.413143,-88.872929,CHERRYCREEK,MS
38828,34.413143,-88.872929,ENDVILLE,MS
38828,34.413143,-88.872929,FAIRFIELD,MS
38828,34.413143,-88.872929,JUG FORK,MS
38828,34.413143,-88.872929,MOUND CITY,MS
38828,34.413143,-88.872929,NEW HARMONY,MS
38829,34.653448,-88.537511,ALTITUDE,MS
38829,34.653448,-88.537511,BLACKLAND,MS
38829,34.653448,-88.537511,BOONEVILLE,MS
38829,34.653448,-88.537511,BURTONS,MS
38829,34.653448,-88.537511,JUMPERTOWN,MS
38829,34.653448,-88.537511,OLD CAIRO,MS
38829,34.653448,-88.537511,OSBORNE CREEK,MS
38829,34.653448,-88.537511,PINE GROVE,MS
38829,34.653448,-88.537511,THRASHERS,MS
38833,34.835384,-88.327843,BURNSVILLE,MS
38833,34.835384,-88.327843,DOSKIE,MS
38833,34.835384,-88.327843,HOLTS,MS
38833,34.835384,-88.327843,LEEDY,MS
38834,34.928325,-88.52856,BIGGERSVILLE,MS
38834,34.928325,-88.52856,CORINTH,MS
38834,34.928325,-88.52856,FARMINGTON,MS
38834,34.928325,-88.52856,KENDRICK,MS
38834,34.928325,-88.52856,KOSSUTH,MS
38834,34.928325,-88.52856,WENASOGA,MS
38835,34.9341,-88.5222,CORINTH,MS
38838,34.552421,-88.259357,DENNIS,MS
38838,34.552421,-88.259357,ELLISTOWN,MS
38838,34.552421,-88.259357,MOORES MILL,MS
38839,33.8555,-89.2844,DERMA,MS
38841,34.344618,-89.029085,ECRU,MS
38841,34.344618,-89.029085,FRIENDSHIP,MS
38843,34.265985,-88.384097,DORSEY,MS
38843,34.265985,-88.384097,FULTON,MS
38844,33.885239,-88.245913,GATTMAN,MS
38846,34.851034,-88.398688,GLEN,MS
38847,34.428899,-88.226472,FAIRVIEW,MS
38847,34.428899,-88.226472,GOLDEN,MS
38848,33.924023,-88.290021,GREENWOOD SPG,MS
38848,33.924023,-88.290021,GREENWOOD SPR,MS
38848,33.924023,-88.290021,GREENWOOD SPRINGS,MS
38848,33.924023,-88.290021,SPLUNGE,MS
38849,34.443919,-88.672171,ALMA,MS
38849,34.443919,-88.672171,BLAIR,MS
38849,34.443919,-88.672171,BOGGAN BEND,MS
38849,34.443919,-88.672171,CORRONA,MS
38849,34.443919,-88.672171,GUNTOWN,MS
38849,34.443919,-88.672171,RATLIFF,MS
38850,34.04281,-89.025575,HOULKA,MS
38850,34.04281,-89.025575,OLD HOULKA,MS
38851,33.904246,-88.967107,BUENA VISTA,MS
38851,33.904246,-88.967107,HOUSTON,MS
38851,33.904246,-88.967107,PYLAND,MS
38851,33.904246,-88.967107,SONORA,MS
38851,33.904246,-88.967107,THORN,MS
38852,34.847312,-88.221025,EASTPORT,MS
38852,34.847312,-88.221025,GRAVEL SIDING,MS
38852,34.847312,-88.221025,HOLCUT,MS
38852,34.847312,-88.221025,IUKA,MS
38852,34.847312,-88.221025,MIDWAY,MS
38852,34.847312,-88.221025,NORTH CROSSROADS,MS
38852,34.847312,-88.221025,OLDHAM,MS
38855,34.325456,-88.49376,MANTACHIE,MS
38856,34.481995,-88.452058,MARIETTA,MS
38857,34.280996,-88.577459,MOOREVILLE,MS
38858,34.082553,-88.587973,CARDSVILLE,MS
38858,34.082553,-88.587973,CAROLINA,MS
38858,34.082553,-88.587973,NETTLETON,MS
38858,34.082553,-88.587973,VAN BUREN,MS
38859,34.530559,-88.367947,NEW SITE,MS
38860,33.976464,-88.760086,EGYPT,MS
38860,33.976464,-88.760086,OKOLONA,MS
38862,34.179513,-88.634545,PADENVILLE,MS
38862,34.179513,-88.634545,PLANTERSVILLE,MS
38862,34.179513,-88.634545,RICHMOND,MS
38863,34.236312,-89.004257,CHIWAPA,MS
38863,34.236312,-89.004257,FURRS,MS
38863,34.236312,-89.004257,GOODFOOD,MS
38863,34.236312,-89.004257,NIXON,MS
38863,34.236312,-89.004257,PLYMOUTH,MS
38863,34.236312,-89.004257,PONTOTOC,MS
38863,34.236312,-89.004257,POSSUM TROT,MS
38863,34.236312,-89.004257,ROUGH EDGE,MS
38863,34.236312,-89.004257,SPRINGVILLE,MS
38863,34.236312,-89.004257,TROY,MS
38863,34.236312,-89.004257,ZION,MS
38864,34.134456,-89.208792,BUCKHORN,MS
38864,34.134456,-89.208792,RANDOLPH,MS
38864,34.134456,-89.208792,SAREPTA,MS
38865,34.774486,-88.577466,HINKLE,MS
38865,34.774486,-88.577466,JACINTO,MS
38865,34.774486,-88.577466,PISGAH,MS
38865,34.774486,-88.577466,RIENZI,MS
38866,34.360547,-88.68079,EGGVILLE,MS
38866,34.360547,-88.68079,SALTILLO,MS
38868,34.122101,-88.729679,BREWER,MS
38868,34.122101,-88.729679,OLD UNION,MS
38868,34.122101,-88.729679,PINE GROVE,MS
38868,34.122101,-88.729679,SHANNON,MS
38869,34.359456,-88.838733,SHERMAN,MS
38870,34.065563,-88.365775,SMITHVILLE,MS
38870,34.065563,-88.365775,TURON,MS
38871,34.324644,-89.20057,HURRICANE,MS
38871,34.324644,-89.20057,THAXTON,MS
38873,34.652269,-88.235816,MINGO,MS
38873,34.652269,-88.235816,PADEN,MS
38873,34.652269,-88.235816,TISHOMINGO,MS
38874,34.248527,-89.244809,SPRING HILL,MS
38874,34.248527,-89.244809,TOCCOPOLA,MS
38875,33.9121,-88.9306,TREBLOC,MS
38876,34.22634,-88.23179,CADAMY,MS
38876,34.22634,-88.23179,TREMONT,MS
38877,33.9869,-88.9002,VAN VLEET,MS
38878,33.879148,-89.183514,ELSIE,MS
38878,33.879148,-89.183514,HOLLIS,MS
38878,33.879148,-89.183514,LOYD,MS
38878,33.879148,-89.183514,REID,MS
38878,33.879148,-89.183514,VARDAMAN,MS
38878,33.879148,-89.183514,VARDEN,MS
38878,33.879148,-89.183514,WARDWELL,MS
38879,34.188301,-88.72093,VERONA,MS
38880,34.57971,-88.608177,WHEELER,MS
38901,33.77132,-89.803019,DUBARD,MS
38901,33.77132,-89.803019,FUTHEYVILLE,MS
38901,33.77132,-89.803019,GEESLIN CORNER,MS
38901,33.77132,-89.803019,GRENADA,MS
38901,33.77132,-89.803019,HARDY,MS
38901,33.77132,-89.803019,SUNNYCREST,MS
38902,33.7688,-89.8083,GRENADA,MS
38913,34.115816,-89.39765,BANNER,MS
38914,33.859554,-89.437452,BIG CREEK,MS
38914,33.859554,-89.437452,COLES CREEK,MS
38915,34.005229,-89.363751,BRUCE,MS
38915,34.005229,-89.363751,ELLARD,MS
38915,34.005229,-89.363751,LANTRIP,MS
38915,34.005229,-89.363751,SHEPHERD,MS
38915,34.005229,-89.363751,SKUNA,MS
38916,33.839389,-89.32561,CALHOUN CITY,MS
38917,33.534708,-89.936308,CARROLLTON,MS
38917,33.534708,-89.936308,JEFFERSON,MS
38917,33.534708,-89.936308,VALLEY HILL,MS
38920,33.875369,-90.102159,CASCILLA,MS
38920,33.875369,-90.102159,GREENWOOD-LEFLORE AIRPORT,MS
38920,33.875369,-90.102159,LEVERETT,MS
38920,33.875369,-90.102159,PAUL,MS
38920,33.875369,-90.102159,PAYNES,MS
38920,33.875369,-90.102159,ROSEBLOOM,MS
38921,33.974998,-90.12046,CHARLESTON,MS
38921,33.974998,-90.12046,COWART,MS
38921,33.974998,-90.12046,EFFIE,MS
38921,33.974998,-90.12046,SHARKEY,MS
38922,33.936248,-89.642284,BENWOOD,MS
38922,33.936248,-89.642284,BRYANT,MS
38922,33.936248,-89.642284,COFFEEVILLE,MS
38922,33.936248,-89.642284,GATEWOOD,MS
38922,33.936248,-89.642284,GUMS,MS
38922,33.936248,-89.642284,TYSON,MS
38922,33.936248,-89.642284,YOUNGS,MS
38923,33.368238,-89.997764,BLACK HAWK,MS
38923,33.368238,-89.997764,COILA,MS
38924,33.309896,-90.211728,CRUGER,MS
38924,33.309896,-90.211728,KERIN,MS
38925,33.645396,-89.658937,ALVA,MS
38925,33.645396,-89.658937,CEDAR HILL,MS
38925,33.645396,-89.658937,DUCK HILL,MS
38925,33.645396,-89.658937,SWEATMAN,MS
38926,33.6833,-89.7491,ELLIOTT,MS
38927,34.135098,-90.018215,ENID,MS
38927,34.135098,-90.018215,TEASDALE,MS
38928,33.857538,-90.300015,GLENDORA,MS
38928,33.857538,-90.300015,WHITEHEAD,MS
38929,33.748508,-89.54482,CADARETTA,MS
38929,33.748508,-89.54482,GORE SPRINGS,MS
38930,33.528734,-90.176635,AVALON,MS
38930,33.528734,-90.176635,G WOOD,MS
38930,33.528734,-90.176635,GREENWOOD,MS
38930,33.528734,-90.176635,SHELLMOUND,MS
38935,33.5713,-90.1799,G WOOD,MS
38935,33.5713,-90.1799,GREENWOOD,MS
38940,33.742886,-89.993499,HOLCOMB,MS
38940,33.742886,-89.993499,NASON,MS
38940,33.742886,-89.993499,OXBERRY,MS
38941,33.492412,-90.324308,BERCLAIR,MS
38941,33.492412,-90.324308,COLONY TOWN,MS
38941,33.492412,-90.324308,ITTA BENA,MS
38941,33.492412,-90.324308,MISSISSIPPI VALLEY STATE COL,MS
38941,33.492412,-90.324308,MURDOCK CROSSING,MS
38941,33.492412,-90.324308,MURDOCK XING,MS
38941,33.492412,-90.324308,MVSU,MS
38941,33.492412,-90.324308,QUITO,MS
38943,33.523907,-89.84901,MC CARLEY,MS
38943,33.523907,-89.84901,MCCARLEY,MS
38944,33.763479,-90.323933,HIGHLANDALE,MS
38944,33.763479,-90.323933,MINTER CITY,MS
38944,33.763479,-90.323933,SOMERVILLE,MS
38944,33.763479,-90.323933,SUNNYSIDE,MS
38945,33.6196,-90.1995,MONEY,MS
38946,33.359299,-90.352708,MORGAN CITY,MS
38947,33.517885,-89.921854,N CARROLLTON,MS
38947,33.517885,-89.921854,NORTH CARROLLTON,MS
38948,34.082634,-89.898199,OAKLAND,MS
38949,34.171462,-89.444527,BRUCE,MS
38949,34.171462,-89.444527,PARIS,MS
38950,33.753716,-90.181597,MACEL,MS
38950,33.753716,-90.181597,PHILIPP,MS
38951,33.968398,-89.303084,PITTSBORO,MS
38952,33.63788,-90.337461,SCHLATER,MS
38953,33.910734,-89.930126,SCOBEY,MS
38954,33.417028,-90.213185,HOLLY GROVE,MS
38954,33.417028,-90.213185,PHILLIPSTOWN,MS
38954,33.417028,-90.213185,RISING SUN,MS
38954,33.417028,-90.213185,ROEBUCK,MS
38954,33.417028,-90.213185,SIDON,MS
38955,33.8096,-89.3439,CALHOUN CITY,MS
38955,33.8096,-89.3439,CALHOUN CTY,MS
38955,33.8096,-89.3439,CALHOUN CY,MS
38955,33.8096,-89.3439,DENTONTOWN,MS
38955,33.8096,-89.3439,SABOUGLA,MS
38955,33.8096,-89.3439,SLATE SPRING,MS
38957,33.972212,-90.356687,SUMNER,MS
38958,33.8747,-90.2833,CHARLESTN,MS
38958,33.8747,-90.2833,CHARLESTON,MS
38958,33.8747,-90.2833,SWAN LAKE,MS
38959,33.304241,-90.426658,SWIFTOWN,MS
38960,33.7413,-89.79,TIE PLANT,MS
38961,33.973722,-89.886364,MURPHREESBORO,MS
38961,33.973722,-89.886364,TILLATOBA,MS
38962,33.90263,-90.163056,TIPPO,MS
38963,34.015686,-90.390348,BRAZIL,MS
38963,34.015686,-90.390348,TUTWILER,MS
38964,34.087461,-90.392766,VANCE,MS
38965,34.148775,-89.628826,PINE FLAT,MS
38965,34.148775,-89.628826,PINE VALLEY,MS
38965,34.148775,-89.628826,SPRINGDALE,MS
38965,34.148775,-89.628826,VELMA,MS
38965,34.148775,-89.628826,WATER VALLEY,MS
38966,33.934418,-90.344345,ALBIN,MS
38966,33.934418,-90.344345,WEBB,MS
38967,33.481491,-89.731556,ESKRIDGE,MS
38967,33.481491,-89.731556,WINONA,MS
39038,33.165359,-90.501271,BELZONI,MS
39039,32.832943,-90.219515,BENTON,MS
39040,32.639989,-90.408568,BENTONIA,MS
39041,32.39336,-90.470247,BOLTON,MS
39042,32.237742,-89.935149,BRANDON,MS
39042,32.237742,-89.935149,RESERVOIR,MS
39043,32.2819,-90.0064,BRANDON,MS
39044,32.01965,-89.974204,BRAXTON,MS
39045,32.791408,-89.829586,CAMDEN,MS
39046,32.618475,-90.010412,CANTON,MS
39046,32.618475,-90.010412,FARMHAVEN,MS
39046,32.618475,-90.010412,WAY,MS
39047,32.39705,-89.984669,BRANDON,MS
39047,32.39705,-89.984669,RESERVOIR,MS
39051,32.785139,-89.506446,CARTHAGE,MS
39051,32.785139,-89.506446,EDINBURG,MS
39051,32.785139,-89.506446,OFAHOMA,MS
39054,32.804592,-90.926118,CARY,MS
39056,32.347295,-90.332243,CLINTON,MS
39057,32.486525,-89.284312,CONEHATTA,MS
39058,32.3371,-90.3306,CLINTON,MS
39058,32.3371,-90.3306,MS COLLEGE,MS
39059,31.985052,-90.363302,CRYSTAL SPGS,MS
39059,31.985052,-90.363302,CRYSTAL SPRINGS,MS
39060,32.350688,-90.269549,CLINTON,MS
39061,33.075557,-90.842982,DELTA CITY,MS
39062,31.985048,-89.89986,D LO,MS
39062,31.985048,-89.89986,D' LO,MS
39062,31.985048,-89.89986,DLO,MS
39063,33.102777,-89.875795,DURANT,MS
39066,32.295098,-90.602868,EDWARDS,MS
39067,33.127907,-89.467044,ETHEL,MS
39069,31.707145,-91.053494,FAYETTE,MS
39071,32.560845,-90.313387,FLORA,MS
39072,32.415,-90.226,POCAHONTAS,MS
39073,32.125628,-90.109641,FLORENCE,MS
39074,32.379693,-89.465528,FOREST,MS
39077,31.9319,-90.3891,GALLMAN,MS
39078,31.869093,-90.177985,GEORGETOWN,MS
39079,32.940348,-89.898241,GOODMAN,MS
39080,32.4941,-89.4894,HARPERVILLE,MS
39081,31.725,-91.0322,FAYETTE,MS
39081,31.725,-91.0322,HARRISTON,MS
39082,31.946357,-90.133249,HARRISVILLE,MS
39083,31.841281,-90.429954,HAZLEHURST,MS
39086,31.983753,-90.79058,CARLISLE,MS
39086,31.983753,-90.79058,CARPENTER,MS
39086,31.983753,-90.79058,HERMANVILLE,MS
39087,32.4591,-89.5113,HILLSBORO,MS
39088,32.753234,-90.738461,HOLLY BLUFF,MS
39090,33.038079,-89.563189,KOSCIUSKO,MS
39090,33.038079,-89.563189,KOSCUISKO,MS
39092,32.330717,-89.338279,LAKE,MS
39094,32.595179,-89.631105,LENA,MS
39095,33.114291,-90.082217,LEXINGTON,MS
39096,31.825143,-91.078776,ALCORN STATE UNIVERSITY,MS
39096,31.825143,-91.078776,LORMAN,MS
39097,32.984428,-90.585038,LOUISE,MS
39098,32.56195,-89.709289,LUDLOW,MS
39107,33.025946,-89.683747,MC ADAMS,MS
39108,33.169445,-89.330386,MC COOL,MS
39108,33.169445,-89.330386,MCCOOL,MS
39109,32.671826,-89.332405,MADDEN,MS
39110,32.484979,-90.115529,GLUCKSTADT,MS
39110,32.484979,-90.115529,MADISON,MS
39111,31.880229,-89.720861,MAGEE,MS
39111,31.880229,-89.720861,MCGEE,MS
39111,31.880229,-89.720861,SANATORIUM,MS
39111,31.880229,-89.720861,SANITORIUM,MS
39113,32.905763,-91.042726,MAYERSVILLE,MS
39114,31.948527,-89.842562,MENDENHALL,MS
39115,33.078256,-90.600688,MIDNIGHT,MS
39115,33.078256,-90.600688,SILVER CITY,MS
39116,31.881155,-89.550997,MIZE,MS
39117,32.313881,-89.665092,MORTON,MS
39117,32.313881,-89.665092,POLKVILLE,MS
39119,31.757725,-89.658516,MOUNT OLIVE,MS
39120,31.535545,-91.354348,CHURCH HILL,MS
39120,31.535545,-91.354348,NATCHEZ,MS
39121,31.5085,-91.3602,NATCHEZ,MS
39122,31.5085,-91.3602,NATCHEZ,MS
39130,32.4616,-90.1152,MADISON,MS
39140,31.738817,-89.970453,NEWHEBRON,MS
39144,31.834496,-90.803418,PATTISON,MS
39145,32.335063,-89.804911,PELAHATCHIE,MS
39146,32.877746,-89.975864,PICKENS,MS
39148,32.057964,-89.991179,PINEY WOODS,MS
39149,31.852006,-89.99076,PINOLA,MS
39149,31.852006,-89.99076,SHIVERS,MS
39150,31.970308,-90.979113,GRAND GULF,MS
39150,31.970308,-90.979113,PORT GIBSON,MS
39151,32.08065,-89.776002,PUCKETT,MS
39152,32.220895,-89.570383,PULASKI,MS
39153,32.035356,-89.497482,BURNS,MS
39153,32.035356,-89.497482,RALEIGH,MS
39153,32.035356,-89.497482,SYLVARENA,MS
